,id,name,age,nationality,overall,potential,club,value,wage,preferred_foot,international_reputation,skill_moves,position,joined,contract_valid_until,height,weight,release_clause
11748,244613,A. Nava,18,Mexico,59,76,Club Tijuana,325,2,Right,1,2,CM,2018,2021-01-01,170.18,63.106,756
11749,245381,G. Della Bernardina,19,Italy,59,74,Cittadella,300,1,Right,1,2,CB,2018,2021-01-01,187.96,79.904,653
11750,244614,E. Alvarado,20,United States,59,69,Club Tijuana,250,2,Left,1,2,CM,2018,2021-01-01,180.34,71.278,475
11751,213127,A. McGowan,21,England,59,69,Hamilton Academical FC,220,1,Right,1,2,RB,2018,2019-01-01,180.34,79.904,429
11752,237704,João Virgínia,18,Portugal,59,76,Everton,260,2,Right,1,1,GK,2018,2021-01-01,190.5,79.904,657
11753,227977,Y. Mabella,22,France,59,68,AS Nancy Lorraine,240,1,Right,1,2,ST,2016,2019-01-01,182.88,78.088,468
11754,233865,R. Hale,19,Republic of Ireland,59,76,Derry City,325,2,Right,1,2,RM,2016,2018-11-30,175.26,69.916,4585.060806
11755,235913,E. Embleton,19,England,59,76,Grimsby Town,325,1,Right,1,2,RM,2016,2019-01-06,172.72,64.014,4585.060806
11756,222090,N. Nasseri,21,England,59,65,Gillingham,220,1,Right,1,3,CAM,2018,2019-01-01,175.26,64.014,429
11757,238731,V. Stenzel,21,Germany,59,65,FC Carl Zeiss Jena,220,1,Left,1,2,RM,2018,2018-01-01,180.34,78.088,363
11758,227726,I. Al Talhi,23,Saudi Arabia,59,64,Al Fateh,210,4,Left,1,2,LM,2018,2020-01-01,165.1,53.118,362
11759,237966,Paulo Alves,20,Portugal,59,70,Wolverhampton Wanderers,260,6,Right,1,3,CM,2018,2020-01-01,175.26,72.186,546
11760,241551,Y. Armougom,20,France,59,73,Stade Malherbe Caen,300,2,Left,1,2,LB,2017,2021-01-01,172.72,71.278,788
11761,244367,T. Kucz,18,Poland,59,75,Bayer 04 Leverkusen,260,2,Right,1,1,GK,2018,2019-01-01,182.88,83.082,605
11762,245391,S. Sy,19,France,59,71,Amiens SC,240,1,Left,1,2,LB,2018,2021-01-01,175.26,69.008,528
11763,226193,Cui Yongzhe,31,China PR,59,59,Chongqing Dangdai Lifan FC SWM Team,100,2,Right,1,2,RB,2013,2020-01-01,175.26,67.192,215
11764,244113,S. Bengriba,37,France,59,59,Grenoble Foot 38,20,1,Left,1,2,LB,2011,2019-01-01,175.26,71.278,35
11765,232850,T. Yanagi,20,Japan,59,71,FC Tokyo,240,1,Right,1,2,RB,2013,2021-01-01,185.42,78.996,348
11766,235155,J. Bekkema,22,Netherlands,59,67,SC Heerenveen,170,1,Right,1,1,GK,2016,2019-01-01,185.42,89.892,289
11767,244883,A. Al Yami,21,Saudi Arabia,59,71,Al Fayha,280,4,Right,1,3,ST,2016,2019-06-30,175.26,64.922,4585.060806
11768,182419,Ding Jie,31,China PR,59,59,Chongqing Dangdai Lifan FC SWM Team,100,2,Right,1,2,LDM,2016,2018-01-01,182.88,69.916,215
11769,244372,J. Bednarczyk,19,Poland,59,77,Bayer 04 Leverkusen,325,4,Left,1,2,LM,2018,2019-01-01,182.88,69.916,756
11770,240534,M. Fallatah,22,Saudi Arabia,59,69,Al Hilal,250,5,Right,1,2,CM,2015,2019-01-01,182.88,64.014,475
11771,243350,F. Agu,18,Germany,59,73,VfL Osnabrück,290,1,Right,1,3,LB,2018,2019-01-01,165.1,59.928,602
11772,245145,R. Polley,19,Netherlands,59,71,ADO Den Haag,240,1,Right,1,2,RB,2018,2021-01-01,182.88,71.278,408
11773,225436,M. Álvarez,24,Colombia,59,66,Patriotas Boyacá FC,220,1,Right,1,2,ST,2018,2023-01-01,177.8,74.002,341
11774,238236,O. Brynhildsen,19,Norway,59,78,Stabæk Fotball,325,1,Right,1,2,RM,2017,2020-01-01,177.8,69.916,609
11775,240028,R. Al Hafizi,22,Saudi Arabia,59,67,Ohod Club,230,3,Left,1,2,LM,2015,2019-01-01,175.26,79.904,426
11776,241564,M. Rosas,20,Chile,59,74,Universidad Católica,350,1,Right,1,2,RW,2017,2019-01-01,170.18,64.922,709
11777,237981,J. Torres,21,Colombia,59,74,Atlético Bucaramanga,300,1,Right,1,2,CDM,2017,2021-01-01,177.8,71.278,593
11778,169631,B. Dennehy,31,Republic of Ireland,59,59,Limerick FC,140,1,Left,1,3,LB,2018,2018-01-01,172.72,74.002,217
11779,188831,J. Martin,29,England,59,59,Bristol Rovers,120,2,Left,1,2,LB,2016,2019-01-01,182.88,83.082,4585.060806
11780,203424,E. Whitehouse,24,England,59,64,Grimsby Town,200,2,Right,1,2,CM,2018,2020-01-01,180.34,79.904,365
11781,227744,M. Quiñones,22,Colombia,59,64,Deportivo Pasto,170,1,Left,1,2,LB,2015,2023-01-01,172.72,69.916,242
11782,246176,R. Keskin,19,Turkey,59,68,Bursaspor,200,1,Right,1,2,CDM,2018,2022-01-01,175.26,74.002,440
11783,224673,Zhang Li,28,China PR,59,59,Changchun Yatai FC,150,2,Right,1,2,RCM,2017,2019-01-01,172.72,69.916,323
11784,222114,A. Lacey,25,England,59,66,Gillingham,180,1,Right,1,2,CB,2017,2019-01-01,187.96,74.91,351
11785,233378,J. Shipley,20,Republic of Ireland,59,69,Coventry City,250,1,Left,1,2,LM,2016,2020-01-01,182.88,73.094,488
11786,243618,L. Fadinger,17,Austria,59,72,SK Sturm Graz,270,2,Right,1,3,CAM,2018,2021-01-01,172.72,64.922,560
11787,244643,P. Gómez,20,Argentina,59,71,Puebla FC,280,1,Left,1,2,LM,2015,2021-01-01,165.1,63.106,532
11788,206500,J. Maxted,24,England,59,64,Accrington Stanley,150,1,Right,1,1,GK,2018,2019-01-01,182.88,71.278,274
11789,222628,Chu Jinzhao,25,China PR,59,63,Tianjin Quanjian FC,170,3,Right,1,2,CB,2015,2018-01-01,175.26,63.106,378
11790,244900,J. Medina,27,Mexico,59,60,Club Necaxa,140,2,Right,1,2,RB,2018,2021-01-01,165.1,67.192,249
11791,242085,M. Virtue,21,England,59,71,Liverpool,250,8,Right,1,2,CDM,2017,2019-01-01,175.26,66.284,525
11792,237478,M. Curry,18,England,59,76,Middlesbrough,325,4,Right,1,2,ST,2016,2021-01-01,170.18,74.91,821
11793,238503,L. Weinkauf,21,Germany,59,71,Hannover 96,220,2,Right,1,1,GK,2018,2021-01-01,187.96,82.174,440
11794,243623,S. Wilson,25,England,59,62,Macclesfield Town,200,2,Right,1,2,ST,2017,2020-01-01,182.88,81.266,365
11795,49575,M. Andersson,37,Sweden,59,59,Trelleborgs FF,20,1,Right,1,2,CB,2018,2018-01-01,180.34,69.916,25
11796,240040,C. Holse,19,Denmark,59,76,FC København,325,2,Left,1,3,RM,2016,2021-01-01,175.26,68.1,626
11797,244136,S. Vidal,22,France,59,66,Red Star FC,220,1,Right,1,2,RM,2018,2020-01-01,167.64,69.916,429
11798,226473,M. Kelly,20,Scotland,59,68,Bristol Rovers,210,1,Left,1,2,LB,2017,2019-01-01,180.34,69.916,410
11799,241578,H. Andersson,19,Sweden,59,74,Malmö FF,300,1,Right,1,2,CB,2017,2022-01-01,185.42,78.088,578
11800,228267,A. DeJohn,27,United States,59,61,Dalkurd FF,150,1,Right,1,2,CB,2017,2018-01-01,182.88,79.904,199
11801,242604,T. Klupś,18,Poland,59,76,Lech Poznań,325,1,Right,1,2,RM,2017,2022-01-01,177.8,77.18,642
11802,213678,K. O'Hara,22,Republic of Ireland,59,68,Macclesfield Town,180,8,Right,1,1,GK,2016,2019-06-30,190.5,78.088,4585.060806
11803,243886,T. Mølgaard,21,Denmark,59,67,Vejle Boldklub,200,1,Right,1,3,RWB,2018,2020-01-01,182.88,74.91,290
11804,237231,H. Benkaïd,28,France,59,59,US Orléans Loiret Football,160,1,Left,1,3,ST,2017,2019-01-01,177.8,71.278,280
11805,240559,Obama,18,Spain,59,79,Atlético Madrid,325,4,Right,1,2,ST,2017,2019-01-01,170.18,69.916,991
11806,242095,J. Falkmar,26,Sweden,59,60,IF Brommapojkarna,150,1,Right,1,2,LB,2017,2018-01-01,185.42,79.904,199
11807,241840,N. Bazan,19,Argentina,59,69,Vélez Sarsfield,250,1,Right,1,2,ST,2017,2020-01-01,182.88,74.002,425
11808,244656,Y. Takaoka,22,Japan,59,66,Sagan Tosu,160,1,Right,1,1,GK,2018,2020-01-01,180.34,72.186,232
11809,232369,D. Nasu,36,Japan,59,59,Vissel Kobe,20,1,Right,1,2,CB,2018,2019-01-01,180.34,77.18,25
11810,231858,D. Conner,24,United States,59,66,Chicago Fire,180,1,Right,1,2,RB,2015,2021-01-01,180.34,74.91,297
11811,243634,S. Kodama,19,Japan,59,69,Nagoya Grampus,240,1,Right,1,2,LM,2018,2021-01-01,165.1,60.836,348
11812,241587,S. Farhan,21,Saudi Arabia,59,71,Al Raed,250,2,Right,1,2,LDM,2017,2019-01-01,180.34,69.916,463
11813,225716,A. Ablet,31,China PR,59,59,Henan Jianye FC,100,2,Left,1,2,LWB,2012,2019-01-01,177.8,68.1,215
11814,242100,Yoo Ji Ha,19,Korea Republic,59,74,Pohang Steelers,300,1,Right,1,2,CB,2018,2021-01-01,182.88,69.916,563
11815,244660,M. López,27,Colombia,59,60,Atlético Huila,140,1,Right,1,2,LB,2018,2021-01-01,182.88,79.904,200
11816,244405,K. Huntelaar,19,Netherlands,59,70,De Graafschap,260,1,Right,1,2,CM,2018,2019-01-01,185.42,71.278,429
11817,244406,K. Leidsman,19,Netherlands,59,69,De Graafschap,250,1,Right,1,3,ST,2018,2019-01-01,182.88,78.088,413
11818,245431,C. Topaloglu,26,Turkey,59,62,Çaykur Rizespor,140,2,Left,1,1,GK,2018,2021-01-01,185.42,78.996,291
11819,220856,P. Esquivel,24,Mexico,59,64,Club Necaxa,210,2,Right,1,2,ST,2018,2023-01-01,175.26,69.916,373
11820,225976,S. Mandash,23,Saudi Arabia,59,65,Al Faisaly,210,3,Right,1,3,RM,2017,2019-01-01,167.64,63.106,389
11821,246456,D. Bajselmani,19,Netherlands,59,70,PEC Zwolle,220,1,Right,1,2,RB,2018,2021-01-01,177.8,82.174,363
11822,189625,J. Turley,28,England,59,59,Notts County,130,3,Right,1,2,RCB,2018,2019-01-01,185.42,79.904,228
11823,245691,A. Barreal,17,Argentina,59,73,Vélez Sarsfield,300,1,Left,1,2,RW,2018,2021-01-01,172.72,66.284,638
11824,244412,F. Pasqualoni,21,Italy,59,68,Cosenza,210,1,Right,1,2,CB,2017,2019-01-01,187.96,79.904,368
11825,241085,L. Tempelmann,19,Germany,59,75,SC Freiburg,325,2,Right,1,3,CM,2017,2020-01-01,175.26,74.002,788
11826,191677,Ahn Seong Nam,34,Korea Republic,59,59,Gyeongnam FC,50,1,Right,1,2,CDM,2016,2021-01-01,175.26,68.1,63
11827,240318,Kang Bong Gyun,24,Korea Republic,59,64,Suwon Samsung Bluewings,150,1,Right,1,1,GK,2017,2021-01-01,187.96,74.91,199
11828,246462,D. García,21,Argentina,59,68,Gimnasia y Esgrima La Plata,240,2,Right,1,2,ST,2018,2021-01-01,170.18,69.008,408
11829,244415,T. Rotter,26,Austria,59,61,TSV Hartberg,160,1,Right,1,2,RCB,2012,2019-01-01,187.96,78.996,244
11830,244671,M. Kadlec,18,Austria,59,75,FC Admira Wacker Mödling,325,1,Right,1,3,CAM,2018,2021-01-01,182.88,69.916,674
11831,244160,A. Jędrych,26,Poland,59,64,Zagłębie Sosnowiec,170,1,Right,1,2,RCB,2017,2019-01-01,187.96,83.99,242
11832,237505,J. Muscatt,20,England,59,69,Bolton Wanderers,220,1,Left,1,2,LB,2017,2019-01-01,177.8,64.922,462
11833,244673,M. Daly,17,England,59,80,Huddersfield Town,325,3,Right,1,2,CM,2018,2021-01-01,175.26,74.91,943
11834,245699,G. León,18,Mexico,59,74,Deportivo Toluca,325,2,Right,1,2,ST,2018,2021-01-01,175.26,60.836,756
11835,240836,S. Çetin,17,Germany,59,80,Eintracht Frankfurt,300,2,Right,1,3,CDM,2017,2020-01-01,175.26,69.916,810
11836,246469,A. Urzi,18,Argentina,59,76,Club Atlético Banfield,325,1,Right,1,2,RM,2018,2021-01-01,167.64,64.014,691
11837,195013,J. Dunleavy,26,Republic of Ireland,59,59,Sligo Rovers,130,1,Right,1,2,RB,2018,2019-01-01,182.88,71.278,202
11838,241862,A. Al Saluli,19,Saudi Arabia,59,74,Al Ittihad,300,2,Right,1,2,CB,2017,2021-01-01,195.58,79.904,698
11839,232904,A. Al Dawsari,20,Saudi Arabia,59,69,Al Nassr,220,3,Right,1,2,CDM,2016,2021-01-01,177.8,69.008,418
11840,238024,E. Korkmaz,21,Netherlands,59,68,VVV-Venlo,210,1,Right,1,2,CB,2015,2019-01-01,180.34,74.91,347
11841,245448,J. Galetto,21,Argentina,59,68,Patronato,210,2,Right,1,2,RB,2018,2021-01-01,177.8,69.916,347
11842,53960,S. Russell,35,England,59,59,Grimsby Town,40,1,Right,1,1,GK,2018,2019-01-01,182.88,69.916,70
11843,227529,M. Hudson,19,England,59,65,Bury,150,1,Right,1,1,GK,2016,2019-01-01,193.04,74.91,4585.060806
11844,231881,N. Bizet,21,France,59,69,AJ Auxerre,260,1,Right,1,2,ST,2018,2020-01-01,190.5,81.266,520
11845,239305,Madger Gomes,21,Spain,59,70,FC Sochaux-Montbéliard,270,1,Left,1,2,LCM,2018,2020-01-01,180.34,74.002,527
11846,245705,Iker Goujón,18,Spain,59,75,CF Reus Deportiu,325,1,Right,1,2,CM,2017,2019-01-01,172.72,67.192,707
11847,240587,F. Bin Jamayah,23,Saudi Arabia,59,68,Al Nassr,240,5,Right,1,2,RM,2017,2022-01-01,175.26,60.836,456
11848,223180,N. Anderton,22,England,59,69,Accrington Stanley,220,1,Left,1,2,LB,2016,2019-01-01,187.96,78.996,4585.060806
11849,237260,C. Storm,23,United States,59,66,Sporting Kansas City,180,1,Right,1,2,RB,2017,2018-01-01,177.8,74.91,306
11850,239564,J. Bruhns,19,Germany,59,71,SC Fortuna Köln,210,1,Right,1,1,GK,2017,2019-01-01,187.96,74.91,347
11851,241100,E. Ybáñez,19,Argentina,59,70,Argentinos Juniors,220,1,Left,1,2,LB,2017,2022-01-01,172.72,67.192,363
11852,244940,E. Karic,21,Austria,59,66,SCR Altach,190,1,Left,1,2,LB,2018,2020-01-01,185.42,81.266,314
11853,193740,L. Ridehalgh,27,England,59,60,Tranmere Rovers,140,2,Left,1,2,LB,2014,2019-01-01,177.8,72.186,256
11854,236237,J. Bolado,20,Argentina,59,69,Godoy Cruz,190,1,Right,1,1,GK,2016,2021-01-01,182.88,81.266,314
11855,204494,A. Riemann,26,Germany,59,59,VfL Osnabrück,170,1,Left,1,2,LM,2018,2020-01-01,182.88,78.088,247
11856,227791,Lee Tae Hee,26,Korea Republic,59,59,Sangju Sangmu FC,130,1,Right,1,2,RB,2018,2023-01-01,182.88,74.91,163
11857,233679,K. Yajima,23,Japan,59,67,FC Tokyo,230,2,Right,1,2,ST,2018,2021-01-01,185.42,78.088,334
11858,228304,K. McFarlane,21,England,59,68,Birmingham City,240,3,Right,1,2,ST,2015,2019-01-01,180.34,74.002,504
11859,243664,F. Rieder,22,Austria,59,66,FC Wacker Innsbruck,220,2,Right,1,2,CM,2017,2021-01-01,175.26,69.008,363
11860,223953,C. Kpekawa,22,England,59,69,St. Mirren,220,1,Left,1,2,CB,2018,2020-01-01,190.5,79.904,429
11861,212178,J. Flatt,23,England,59,66,Scunthorpe United,160,1,Right,1,1,GK,2018,2019-01-01,190.5,88.076,312
11862,182738,J. Hodgkiss,31,England,59,59,Macclesfield Town,100,2,Right,1,2,RB,2017,2019-01-01,167.64,71.278,175
11863,242131,C. Arroyave,22,Colombia,59,67,Itagüí Leones FC,170,1,Right,1,1,GK,2016,2021-01-01,182.88,77.18,264
11864,244435,J. Heil,21,Austria,59,66,TSV Hartberg,220,1,Right,1,3,RM,2015,2020-01-01,175.26,69.916,363
11865,222422,A. Jakubiak,21,Scotland,59,69,Bristol Rovers,260,1,Right,1,2,ST,2014,2020-01-01,177.8,66.284,507
11866,242902,K. Reaves,22,United States,59,68,FC Dallas,210,1,Right,1,2,CB,2018,2019-01-01,187.96,73.094,357
11867,237783,R. Morishita,19,Japan,59,68,Cerezo Osaka,200,1,Left,1,2,CB,2017,2021-01-01,180.34,68.1,290
11868,243159,A. Awad,26,Sweden,59,62,Dalkurd FF,200,1,Left,1,2,RS,2014,2019-01-01,182.88,74.002,265
11869,235481,A. Al Shamrani,24,Saudi Arabia,59,63,Al Wehda,170,3,Right,1,2,CB,2017,2020-01-01,175.26,64.922,302
11870,245721,G. Azzinnari,17,Italy,59,83,Cosenza,350,1,Right,1,2,ST,2018,2020-01-01,177.8,66.284,893
11871,241114,O. Drost,22,Denmark,59,66,AC Horsens,220,2,Right,1,3,LS,2018,2019-01-01,187.96,73.094,435
11872,205019,J. Caprice,25,England,59,62,Tranmere Rovers,160,2,Right,1,2,RB,2018,2020-01-01,177.8,73.094,292
11873,224731,Zhang Lu,30,China PR,59,59,Shanghai Greenland Shenhua FC,150,2,Right,1,2,RM,2014,2020-01-01,180.34,74.002,323
11874,226524,M. Johansson,19,Sweden,59,72,Trelleborgs FF,230,1,Right,1,1,GK,2016,2018-12-31,193.04,79.904,4585.060806
11875,233180,J. Hanato,28,Japan,59,59,Shonan Bellmare,160,1,Left,1,3,CF,2016,2019-01-01,177.8,66.284,200
11876,242652,B. Mines,18,United States,59,78,New York Red Bulls,325,1,Right,1,2,RM,2018,2019-01-01,175.26,68.1,691
11877,202973,Kwon Tae Ahn,26,Korea Republic,59,63,Sangju Sangmu FC,140,1,Right,1,1,GK,2017,2022-01-01,190.5,87.168,186
11878,220893,C. Baker-Richardson,22,England,59,67,Swansea City,230,4,Right,1,2,ST,2017,2019-01-01,185.42,73.094,483
11879,244702,S. Akgün,18,Turkey,59,78,BB Erzurumspor,325,1,Left,1,2,CM,2018,2023-01-01,175.26,74.91,837
11880,218591,S. Long,23,Republic of Ireland,59,65,Cheltenham Town,180,2,Right,1,2,RB,2018,2020-01-01,177.8,69.916,351
11881,227807,M. Folivi,20,England,59,74,Watford,350,6,Right,1,2,ST,2015,2020-01-01,175.26,78.996,884
11882,235487,M. Rayman,21,Saudi Arabia,59,69,Al Ittihad,220,3,Right,1,2,LB,2016,2019-01-01,175.26,64.922,418
11883,235744,B. Thomas-Asante,19,England,59,74,Milton Keynes Dons,325,1,Right,1,3,LM,2016,2019-01-01,175.26,74.002,772
11884,243169,Y. Begraoui,16,France,59,81,AJ Auxerre,350,1,Right,1,2,ST,2018,2019-01-01,175.26,62.198,980
11885,184801,A. Fleming,30,England,59,59,Morecambe,140,2,Right,1,2,CM,2010,2019-01-01,180.34,67.192,245
11886,228322,Guille Lara,22,Spain,59,71,UD Almería,220,1,Left,1,1,GK,2018,2019-01-01,182.88,78.996,385
11887,228578,W. Wood,21,England,59,69,Accrington Stanley,220,1,Left,1,2,LB,2018,2019-01-01,175.26,67.192,429
11888,232674,F. Ghazi,24,Saudi Arabia,59,66,Al Shabab,180,4,Left,1,2,LB,2017,2021-01-01,177.8,69.916,333
11889,244962,N. Córdova,20,Chile,59,73,Unión Española,300,1,Right,1,2,RB,2018,2021-01-01,172.72,69.916,593
11890,222179,Jin Pengxiang,28,China PR,59,59,Dalian YiFang FC,120,3,Right,1,2,RB,2016,2018-12-31,187.96,77.18,4585.060806
11891,237027,Kim Bo Seop,20,Korea Republic,59,71,Incheon United FC,280,1,Right,1,2,LW,2016,2019-01-01,182.88,73.094,406
11892,244707,E. Celebi,18,Germany,59,74,1. FC Nürnberg,290,1,Right,1,2,CB,2018,2019-01-01,182.88,68.1,703
11893,245476,Mello,25,Brazil,59,62,Zagłębie Sosnowiec,200,1,Left,1,2,LM,2018,2020-01-01,175.26,71.278,214
11894,222181,Yang Boyu,29,China PR,59,59,Jiangsu Suning FC,120,3,Right,1,2,CB,2017,2021-01-01,185.42,81.266,258
11895,235493,T. Abdullah,22,Saudi Arabia,59,68,Al Ittihad,200,4,Right,1,2,RB,2017,2021-01-01,170.18,64.014,380
11896,233446,E. Næsbak Brenden,24,Norway,59,63,Lillestrøm SK,200,1,Right,1,2,LM,2016,2019-01-01,180.34,72.186,265
11897,245990,Fernando Costanza,19,Brazil,59,74,LOSC Lille,300,2,Right,1,2,RB,2018,2019-01-01,182.88,73.094,788
11898,233447,F. Lobos,19,Chile,59,74,Universidad de Chile,325,1,Right,1,3,ST,2016,2020-01-01,180.34,78.088,658
11899,232936,K. Tokushige,34,Japan,59,59,V-Varen Nagasaki,60,1,Right,1,1,GK,2018,2018-01-01,187.96,87.168,75
11900,226025,J. Serafin,22,Poland,59,66,Cracovia,220,1,Right,1,2,CM,2018,2022-01-01,180.34,69.008,341
11901,238058,C. O'Hare,20,England,59,74,Aston Villa,350,2,Right,1,3,CAM,2015,2019-01-01,172.72,64.922,884
11902,232427,R. Aoki,22,Japan,59,70,Nagoya Grampus,270,1,Left,1,2,LW,2014,2021-01-01,172.72,64.922,392
11903,238060,N. Trott,19,England,59,76,West Ham United,280,2,Left,1,1,GK,2017,2020-01-01,182.88,69.916,707
11904,243180,Y. Goke,19,Japan,59,72,Vissel Kobe,290,1,Right,1,2,CM,2018,2021-01-01,182.88,74.002,544
11905,228077,Wang Qiuming,25,China PR,59,61,Hebei China Fortune FC,190,2,Right,1,2,LM,2018,2021-01-01,172.72,64.014,423
11906,228845,H. Sandvik,28,Norway,59,61,FK Haugesund,130,1,Right,1,1,GK,2016,2019-01-01,182.88,74.91,172
11907,242926,Park Jung Soo,31,Korea Republic,59,59,Gangwon FC,130,1,Right,1,2,RDM,2018,2021-01-01,180.34,74.002,163
11908,244718,M. Vano,26,Italy,59,60,Carpi,190,1,Right,1,2,ST,2018,2021-01-01,190.5,88.076,309
11909,245742,M. Rieder,18,Netherlands,59,74,ADO Den Haag,325,1,Right,1,2,CAM,2018,2019-01-01,175.26,71.278,691
11910,206575,J. Hooper,24,England,59,64,Grimsby Town,210,2,Right,1,3,ST,2017,2019-01-01,185.42,83.082,383
11911,222191,Sun Bo,27,China PR,59,59,Dalian YiFang FC,160,2,Left,1,2,LM,2010,2019-01-01,180.34,72.186,344
11912,243695,L. Hupfauf,21,Austria,59,66,FC Wacker Innsbruck,190,1,Right,1,2,RWB,2017,2020-01-01,175.26,73.094,314
11913,245999,Mollejo,17,Spain,59,79,Atlético Madrid,300,4,Left,1,3,RW,2018,2020-01-01,175.26,64.014,915
11914,201457,V. Oliver,26,England,59,60,Morecambe,190,2,Right,1,2,ST,2017,2022-01-01,187.96,78.088,347
11915,213489,M. Kuchta,22,Poland,59,68,Zagłębie Lubin,180,1,Right,1,1,GK,2018,2021-01-01,187.96,73.094,279
11916,222449,Cao Haiqing,24,China PR,59,62,Jiangsu Suning FC,160,2,Right,1,2,LB,2017,2021-01-01,175.26,69.008,356
11917,210418,A. Banasiak,28,Poland,59,59,Zagłębie Sosnowiec,130,1,Left,1,2,LDM,2017,2019-01-01,185.42,76.272,176
11918,235250,Pedro Goulart,20,Mexico,59,70,Puebla FC,270,1,Right,1,2,ST,2018,2018-01-01,180.34,76.272,513
11919,239858,Song Long,28,China PR,59,59,Shandong Luneng TaiShan FC,120,3,Right,1,2,RB,2016,2021-01-01,182.88,69.008,258
11920,241650,J. Lahne,16,Sweden,59,77,IF Brommapojkarna,300,1,Right,1,2,ST,2017,2020-01-01,170.18,68.1,563
11921,226547,M. García,22,Argentina,59,66,Unión de Santa Fe,220,2,Right,1,2,CM,2017,2023-01-01,177.8,74.91,374
11922,231411,R. McKenzie,19,England,59,74,Hull City,300,2,Right,1,2,CB,2015,2019-01-01,182.88,78.996,758
11923,236787,D. Franke,19,Germany,59,76,VfL Wolfsburg,300,2,Left,1,2,LB,2017,2021-01-01,182.88,73.094,698
11924,242163,M. Cavalleri,20,Chile,59,69,Curicó Unido,260,1,Right,1,2,ST,2018,2019-01-01,167.64,63.106,403
11925,243955,A. Beyazıt,21,Germany,59,68,FC Energie Cottbus,240,1,Right,1,3,CF,2018,2020-01-01,182.88,74.002,396
11926,246259,A. Grijalva,17,Mexico,59,73,Monterrey,280,2,Right,1,2,CB,2018,2021-01-01,177.8,54.934,651
11927,239348,D. Klomp,19,Netherlands,59,69,NAC Breda,210,1,Right,1,2,RCB,2017,2020-01-01,187.96,82.174,347
11928,204021,J. Keatings,26,Scotland,59,62,Hamilton Academical FC,200,1,Right,1,2,CAM,2018,2020-01-01,177.8,69.916,365
11929,245749,A. Baroan,18,France,59,75,Chamois Niortais Football Club,325,1,Left,1,2,ST,2018,2021-01-01,187.96,78.088,772
11930,229878,C. Lattanzio,20,Argentina,59,70,Estudiantes de La Plata,270,2,Left,1,2,LM,2017,2020-01-01,170.18,64.014,459
11931,238326,M. Candlin,18,England,59,75,Blackburn Rovers,325,1,Right,1,2,ST,2016,2019-01-01,182.88,74.002,4585.060806
11932,236025,H. Smith,23,England,59,66,Macclesfield Town,220,2,Right,1,2,ST,2018,2019-01-01,187.96,84.898,429
11933,239609,Liu Ruofan,19,China PR,59,79,Shanghai Greenland Shenhua FC,325,1,Right,1,2,RM,2017,2019-01-01,187.96,74.91,1000
11934,228858,D. Jajic,19,Sweden,59,69,Hammarby IF,240,1,Right,1,2,CM,2015,2018-01-01,175.26,69.916,348
11935,239098,L. Fesser,23,Germany,59,65,SC Paderborn 07,180,2,Right,1,2,CB,2017,2019-01-01,193.04,78.996,315
11936,236027,J. Brown,20,England,59,69,Livingston FC,220,2,Right,1,2,RB,2016,2019-01-07,177.8,78.996,4585.060806
11937,243451,M. Nilor,20,France,59,71,FC Girondins de Bordeaux,280,4,Right,1,2,ST,2018,2021-01-01,180.34,79.904,588
11938,245756,V. Fernández,19,Chile,59,73,Unión La Calera,300,1,Left,1,2,LB,2016,2018-12-31,180.34,66.284,4585.060806
11939,227837,H. Castegren,22,Sweden,59,69,IFK Norrköping,220,1,Right,1,2,CB,2015,2023-01-01,182.88,82.174,319
11940,237821,I. Oda,19,Japan,59,74,Kashima Antlers,300,1,Right,1,2,LB,2017,2021-01-01,172.72,68.1,578
11941,213502,R. Cornwall,23,Republic of Ireland,59,64,Bohemian FC,180,1,Right,1,2,RCB,2016,2019-01-01,182.88,86.26,293
11942,241150,J. Mbom,18,Germany,59,78,SV Werder Bremen,325,2,Right,1,3,CM,2018,2021-01-01,177.8,74.002,756
11943,242430,S. van Dijck,17,Netherlands,59,72,VVV-Venlo,230,1,Right,1,2,CB,2017,2019-01-01,193.04,79.904,477
11944,212991,D. Gremsl,25,Austria,59,62,FSV Zwickau,200,1,Right,1,2,CF,2018,2019-01-01,170.18,64.922,305
11945,242431,S. Friede,20,Germany,59,75,Hertha BSC,350,3,Right,1,3,CM,2018,2019-01-01,182.88,83.082,814
11946,242687,A. Guiffrey,20,Argentina,59,70,Patronato,270,2,Right,1,2,RM,2018,2020-01-01,175.26,69.008,446
